com_id,label,regis_cap,month_fou,industry_code,region
九寨沟县藏王便利店管理有限责任公司,0,50.0,4,0,aba
九寨沟县拾翠商贸有限公司,0,30.0,13,0,aba
九寨沟县文武家政服务有限责任公司,0,30.0,18,3,aba
四川商鼎新盛信息技术有限公司,0,30.0,18,9,aba
九寨沟县鑫合商贸有限公司,0,30.0,13,0,aba
阿坝州杨氏全优筑建材有限公司,0,50.0,6,7,aba
九寨沟县迅捷汽车租赁有限公司,1,20.0,19,3,aba
四川锦飞财智文化科技有限公司,0,20.0,17,6,aba
九寨沟县丰农鑫业中药材农民专业合作社,0,20.0,15,1,aba
千古情梵拉图（九寨沟县）酒店管理有限责任公司,0,20.0,13,3,aba
九寨沟县强盛装饰工程有限公司,0,18.8,13,7,aba
松潘县耘上麦吉农业发展有限责任公司,0,50.0,12,1,aba
松潘琳鑫企业管理有限公司,0,20.0,9,3,aba
四川四季汇十里农产品有限责任公司,0,20.0,8,0,aba
九寨沟县金泰成工程机械设备租赁有限公司,0,20.0,8,3,aba
松潘启盛瀚商贸店（个体工商户）,0,20.0,7,0,aba
九寨沟县开拓装饰建材有限公司,0,20.0,4,4,aba
九寨沟县东赞餐饮文化有限公司,0,10.0,20,2,aba
九寨沟县锦美种植专业合作社,0,5.0,19,1,aba
九寨沟县拾光文化传媒有限公司,0,3.0,15,6,aba
九寨沟县捷诚新能源科技有限公司,0,10.0,15,9,aba
九寨沟县悦游优选商贸有限公司,0,10.0,15,0,aba
九寨沟县渝盛餐饮有限公司,0,10.0,14,2,aba
九寨沟县马寨帮帮文旅有限公司,0,10.0,13,11,aba
九寨沟县禾益种植专业合作社,0,10.0,13,1,aba
九寨沟县森茂环保工程服务有限公司,0,10.0,11,11,aba
四川得之智汇农业科技有限公司,0,10.0,8,9,aba
九寨沟县弘亿达广告传媒店（个体工商户）,0,5.0,7,6,aba
九寨沟县安谷商业管理有限公司,0,10.0,4,12,aba
九寨沟县志鹏捷洗信息技术有限公司,0,10.0,8,9,aba
阿坝州山清黄精农业有限公司,0,50.0,4,1,aba
九寨沟县扎扎新派餐饮有限公司,0,30.0,13,2,aba
九寨沟县央德农产品销售专业合作社,0,50.0,19,1,aba
松潘县雅美宝藏文化传媒有限公司,0,10.0,18,6,aba
九寨沟县嘎玛土司餐饮有限责任公司,0,20.0,4,2,aba
九寨沟县夏央林卡餐饮有限公司,0,30.0,6,2,aba
九寨沟县芈港酒店管理有限公司,0,15.0,4,2,aba
九寨沟县人民食堂土菜馆（个体工商户）,0,10.0,12,2,aba
九寨沟县渝商九寨宴餐饮有限公司,0,10.0,12,2,aba
九寨沟县印象缘文化娱乐有限公司,0,60.0,11,6,aba
九寨沟县红运现代农业专业合作社,0,50.0,15,1,aba
九寨沟县交子酒店管理有限公司,0,50.0,16,3,aba
九寨沟县鑫达酒店有限公司,0,5.0,11,2,aba
松潘县宸源光伏科技有限责任公司,0,66.6888,8,8,aba
松潘县佑所新能源有限公司,0,10.0,7,9,aba
九寨沟县金锐家居建材批发中心（个体工商户）,1,10.0,19,0,aba
九寨沟县波夏藏王奶茶店（个体工商户）,0,10.0,12,2,aba
九寨沟县小艺思教育信息咨询有限公司,0,5.0,11,6,aba
九寨沟县昇源科技有限公司,0,30.0,5,9,aba
九寨沟县九辰酒店管理有限公司,0,10.0,7,3,aba
阿坝州藏牛源食品有限公司,0,77.0,14,4,aba
九寨沟县羊峒新媒体发展有限公司,1,20.0,12,3,aba
松潘集采优购电子商务工作室（个体工商户）,0,5.0,7,0,aba
九寨沟县代彩文化旅游有限公司,0,8.0,18,3,aba
阿坝州景榆文化传播有限责任公司,0,30.0,16,6,aba
九寨沟县米鱼平面艺术工作室（个体工商户）,0,8.0,7,6,aba
松潘县永欣企业管理咨询服务有限公司,0,10.0,19,3,aba
九寨沟县御昇酒店管理有限公司,0,50.0,7,2,aba
九寨沟县梦尚居酒店有限公司,0,50.0,11,2,aba
九寨沟县七寨物业管理有限公司,0,5.0,15,12,aba
九寨沟县和盛劳务有限公司,0,50.0,18,3,aba
九寨沟县辉达建筑装饰有限公司,0,30.0,12,7,aba
九寨沟县旭鑫五金建材店（个体工商户）,0,10.0,19,0,aba
九寨沟县鼎信水电安装有限公司,0,30.0,15,3,aba
阿坝州顺仟汽车租赁有限责任公司,0,20.0,15,3,aba
九寨沟县旭华牦牛肉平价超市（个体工商户）,0,8.0,4,0,aba
九寨沟县安速捷商务服务有限公司,0,10.0,13,5,aba
九寨沟县欢歌文化传播有限责任公司,0,50.0,13,6,aba
四川九寨富猫云律法律咨询有限公司,0,10.0,13,10,aba
九寨君玺（九寨沟县）酒类销售有限责任公司,0,50.0,7,0,aba
松潘岭越农合电子商务有限公司,0,10.0,15,10,aba
九寨沟县铭驰旅游服务有限公司,0,30.0,18,3,aba
松潘县营润畜牧制品专业合作社,0,50.0,13,1,aba
阿坝京洛建筑机械租赁有限公司,0,50.0,12,3,aba
九寨沟县爱购超市（个体工商户）,0,50.0,7,0,aba
九寨沟县翰伟旅游有限公司,0,6.0,18,3,aba
九寨沟县正品超市（个体工商户）,0,10.0,16,0,aba
九寨沟县陈琴小卖部（个体工商户）,0,9.0,13,0,aba
松潘县古驿沟旅游发展有限公司,0,10.0,11,11,aba
九寨沟县德滋源商贸有限公司,0,50.0,7,0,aba
九寨沟县博涛广告设计有限责任公司,0,10.0,6,3,aba
九寨沟县昊恩劳务有限公司,0,50.0,18,3,aba
松潘县桑吉种养殖专业合作社,0,60.0,7,1,aba
松潘县锦润旅游有限责任公司,0,60.0,19,2,aba
九寨沟县惠宾超市（个体工商户）,0,10.0,5,0,aba
松潘县欣橙商贸有限公司,0,50.0,19,0,aba
松潘县西成汽车租赁有限责任公司,0,50.0,17,3,aba
九寨沟县瑞盛酒店（个体工商户）,0,10.0,15,2,aba
九寨沟县秒音网络科技服务中心（个体工商户）,0,1.0,18,10,aba
九寨沟县致强土特产店（个体工商户）,0,10.0,12,0,aba
九寨沟县享达便利店（个体工商户）,0,5.0,12,0,aba
九寨沟县金同酒店用品店（个体工商户）,0,5.0,4,2,aba
九寨沟县霖泽财税服务有限公司,0,10.0,6,3,aba
九寨沟县永盛成隆建材有限责任公司,0,50.0,4,0,aba
四川九运建材销售有限责任公司,0,50.0,8,0,aba
松潘县岗日噶布商贸有限公司,0,10.0,17,0,aba
松潘县云麓旅行文化旅游发展有限责任公司,0,20.0,7,3,aba
九寨沟县兴福超市（个体工商户）,0,2.0,15,0,aba
九寨沟县宝顺劳务有限公司,0,50.0,5,5,aba
九寨沟县恰央酒店管理有限公司,0,10.0,11,3,aba
九寨沟县登发建筑工程有限公司,0,5.0,9,7,aba
阿坝州云衣华裳酒店管理有限责任公司,0,10.0,5,2,aba
九寨沟县贝爱若超市（个体工商户）,0,20.0,16,0,aba
九寨沟县星火平价超市（个体工商户）,0,4.0,7,0,aba
松潘县康正万一药店（个人独资）,0,5.0,15,0,aba
九寨沟县票界领航票务服务有限公司,0,20.0,13,6,aba
四川蔬香佳后勤服务有限公司,0,18.8,4,3,aba
九寨沟县锦钰副食店（个体工商户）,0,10.0,15,0,aba
九寨沟县乐淘百货店（个体工商户）,0,8.0,7,0,aba
九寨沟县佳缘园林绿化有限公司,0,10.0,9,11,aba
九寨沟县福旺超市（个体工商户）,0,3.0,4,0,aba
阿坝州马立达出行科技有限公司,0,50.0,15,9,aba
九寨沟县林韵居静逸民宿（个体工商户）,0,50.0,13,2,aba
九寨沟县云麓山景度假酒店有限公司,0,50.0,10,3,aba
九寨沟县初仓超市（个体工商户）,0,10.0,19,0,aba
九寨沟县自由行平价超市（个体工商户）,0,10.0,12,0,aba
九寨沟县甘海山居酒店有限公司,0,30.0,19,2,aba
阿坝州行乐文化旅游发展有限责任公司,0,50.0,13,3,aba
九寨沟县鼎诺家政服务有限公司,0,50.0,12,3,aba
九寨沟县兰君农业发展有限公司,0,10.0,11,4,aba
松潘县金斗运业有限公司,0,50.0,9,5,aba
九寨沟县新福超市（个体工商户）,0,20.0,7,0,aba
九寨沟县食玩记便利店（个体工商户）,0,3.0,14,0,aba
九寨沟县悠然山居餐饮服务有限公司,0,10.0,9,2,aba
九寨沟县杰顺建设工程咨询有限公司,0,10.0,8,9,aba
九寨沟县诚德小卖部（个体工商户）,0,3.0,4,0,aba
九寨沟县芝芝副食店（个体工商户）,0,5.0,4,6,aba
九寨沟县杠岭休息点（个体工商户）,0,2.0,19,0,aba
九寨沟县美萨轻舍民宿（个体工商户）,0,8.0,12,2,aba
九寨沟县藏佳纯酒业有限公司,0,39.8,18,0,aba
松潘县齐力道路货物运输有限责任公司,0,60.0,17,5,aba
九寨沟县悦源健康管理有限责任公司,0,50.0,12,3,aba
九寨沟县喜来乐旅游服务有限公司,0,30.0,6,3,aba
九寨沟县超辉商贸有限公司,0,50.0,16,0,aba
九寨沟县盛嘉机械租赁服务部（个体工商户）,0,10.0,14,3,aba
九寨沟县弘森机械租赁服务部（个体工商户）,0,10.0,13,3,aba
九寨沟县大星食品配送有限公司,0,20.0,6,0,aba
松潘县胡同与酒酒吧有限责任公司,0,60.0,19,2,aba
九寨沟县佳福来超市（个体工商户）,0,10.0,13,0,aba
松潘聚美人力资源服务有限责任公司,0,10.0,9,3,aba
松潘跃顺商贸有限公司,0,10.0,6,0,aba
九寨沟县豪庭云栖酒店有限公司,0,10.0,4,2,aba
松潘县原牧农副食品商贸有限责任公司,0,50.0,18,0,aba
九寨沟县丑妮餐饮店（个体工商户）,0,10.0,8,2,aba
九寨沟县云豪居酒店有限公司,0,10.0,4,2,aba
松潘县仁电电脑销售店（个体工商户）,0,30.0,17,0,aba
九寨沟县逸购超市（个体工商户）,0,10.0,8,0,aba
九寨沟县池上农家院（个体工商户）,0,3.0,20,2,aba
九寨沟县小九九自助购超市（个体工商户）,0,2.0,16,0,aba
九寨沟县速强绿环有害生物防治有限公司,0,10.0,12,1,aba
九寨沟县宜顺物业管理有限公司,0,5.0,11,12,aba
九寨沟县龙运人家农产品店（个体工商户）,0,5.0,4,0,aba
松潘县贝玛佳宝文化旅游发展有限责任公司,0,20.0,13,3,aba
松潘思学托管店（个体工商户）,0,1.0,6,6,aba
松潘瑟措商行（个体工商户）,1,10.0,11,0,aba
九寨沟县圆瑞建筑装饰维修经营部（个体工商户）,0,5.0,7,7,aba
九寨沟县博源种植农场（个体工商户）,0,50.0,17,1,aba
九寨沟县创源生态旅游开发有限公司,0,30.0,15,6,aba
九寨沟县素红种植家庭农场（个体工商户）,0,15.0,14,1,aba
四川岷润种养殖有限公司,0,10.0,12,1,aba
九寨沟县浩原机械租赁服务部（个体工商户）,0,30.0,10,3,aba
九寨沟县建春建材五金店（个体工商户）,0,14.0,6,0,aba
九寨沟县姝歆超市（个体工商户）,0,10.0,14,0,aba
九寨沟县林兴劳务服务有限公司,0,5.0,10,7,aba
九寨沟上亿餐饮服务有限公司,0,16.0,16,2,aba
九寨沟县尚上品商贸部（个体工商户）,0,5.0,15,0,aba
九寨沟县逸风旅游服务有限公司,0,50.0,15,3,aba
九寨沟县尚贝冷链食品批发部（个体工商户）,0,10.0,8,0,aba
九寨沟县韩烁机械租赁服务部（个体工商户）,0,10.0,8,3,aba
松潘三才堂中医诊所（个人独资）,0,10.0,18,13,aba
九寨沟县康杰机械租赁服务部（个体工商户）,0,1.0,14,3,aba
松潘拾美屋优妆化妆品店（个体工商户）,0,10.0,7,0,aba
九寨沟县星耀文化娱乐酒吧（个人独资）,0,80.0,11,6,aba
松潘县泽勇中药材种植专业合作社,0,60.0,5,1,aba
阿坝州浩泽农庄有限公司,0,10.0,6,2,aba
九寨沟县搭档零食超市（个体工商户）,0,20.0,6,0,aba
九寨沟县宏芳果蔬配送中心（个体工商户）,0,10.0,4,0,aba
松潘县藏情羌源商店（个体工商户）,0,8.88,19,0,aba
九寨沟县梵雅酒店（个体工商户）,0,30.0,17,2,aba
九寨沟县巴蜀好物臻选店（个体工商户）,0,10.0,12,0,aba
九寨沟县丰瑞果蔬配送中心（个体工商户）,0,10.0,4,0,aba
九寨沟县热熹之旅旅游有限责任公司,1,50.0,9,2,aba
松潘拾美屋化妆品店（个体工商户）,0,10.0,7,0,aba
九寨沟县程坤酒水商贸店（个体工商户）,0,20.0,7,0,aba
九寨沟县邻家易购小卖部（个体工商户）,0,5.0,6,0,aba
九寨沟县桃子副食店（个体工商户）,0,4.0,4,0,aba
九寨沟县菜鲜森蔬菜配送站（个体工商户）,0,5.0,16,0,aba
九寨沟县老宛副食店（个体工商户）,0,5.0,15,0,aba
松潘行天下旅游开发有限公司,0,50.0,8,3,aba
九寨沟县科蓝办公用品店（个体工商户）,0,30.0,19,4,aba
松潘县秋炎达燃气销售店（个人独资）,0,0.1,18,8,aba
九寨沟县侯记生鲜集市（个体工商户）,0,2.0,13,0,aba
九寨沟县丽和物业管理有限公司,0,10.0,20,12,aba
九寨沟县会友台球俱乐部漳扎分店（个体工商户）,0,20.0,16,6,aba
九寨沟县嘉钰商贸有限公司,0,50.0,15,0,aba
松潘县嘉宇鑫文化传媒有限责任公司,0,20.0,13,6,aba
松潘县飞驰汽车租赁服务有限责任公司,0,50.0,18,3,aba
阿坝州希翎贸易有限公司,0,50.0,13,0,aba
九寨沟县吉诚干杂经营部（个体工商户）,0,3.0,11,0,aba
松潘县全嘉便利店（个体工商户）,0,3.0,9,0,aba
九寨沟县梓花香粮油批发部（个体工商户）,0,10.0,7,0,aba
九寨沟县彩霞便民副食店（个体工商户）,0,6.0,6,0,aba
九寨沟县浩泽副食店（个体工商户）,0,5.0,19,0,aba
阿坝州嘉钰财税服务有限公司,0,6.0,14,3,aba
众缘烽云（九寨沟县）商贸有限责任公司,1,30.0,15,0,aba
九寨沟县桂源五金建材经营部（个体工商户）,0,9.0,7,0,aba
松潘途瑞商贸行（个体工商户）,0,20.0,7,0,aba
九寨沟县莲莲便利店（个体工商户）,0,5.0,6,0,aba
阿坝州东她商贸有限公司,0,2.0,10,0,aba
松潘红兴门诊部（个人独资）,0,2.0,19,13,aba
九寨沟县会友台球俱乐部隆康店（个体工商户）,0,10.0,12,6,aba
九寨沟县云逸楠舍酒店有限责任公司,0,50.0,10,2,aba
松潘康森建材经营部（个体工商户）,0,10.0,15,0,aba
九寨沟县五十六原创文化艺术工作室（个体工商户）,0,10.0,7,6,aba
九寨沟县九酒阳商行（个体工商户）,0,10.0,6,0,aba
九寨沟县花韵舞蹈有限公司,0,30.0,18,6,aba
阿坝州星动电玩有限公司,0,10.0,13,6,aba
九寨沟县杉达林木种植有限公司,0,10.0,10,1,aba
九寨沟县桔熊文具店（个体工商户）,0,10.0,20,0,aba
九寨沟县藏地情文化传媒有限公司,0,20.0,14,6,aba
阿坝祥泰源现代农业发展有限公司,0,30.0,10,1,aba
松潘县旦安仓货物运输有限公司,0,50.0,9,5,aba
九寨沟县山麓旅拍工作室（个体工商户）,0,1.0,8,3,aba
九寨沟县精准财税服务有限公司,0,10.0,7,3,aba
九寨沟县鸿承安防电子产品经营部（个体工商户）,0,20.0,6,0,aba
九寨沟县悦栖酒店有限公司,0,60.0,6,2,aba
九寨沟县藏秋土特产店（个体工商户）,0,5.0,6,0,aba
九寨沟县老余干杂调味品批发部（个体工商户）,0,20.0,7,0,aba
九寨沟县玖玉社康保健用品店（个体工商户）,1,5.0,16,0,aba
九寨沟县润鑫酒店管理有限公司,0,10.0,6,3,aba
九寨沟县康丽牦牛肉隆康店（个体工商户）,0,2.0,16,0,aba
九寨沟县智适农农资店（个体工商户）,0,2.0,15,0,aba
九寨沟县志云劳务行（个体工商户）,0,30.0,14,3,aba
九寨沟县康益餐饮服务有限公司,0,5.0,10,2,aba
松潘斗金商贸有限公司,0,50.0,10,0,aba
九寨沟县秋来土特产店（个体工商户）,0,10.0,9,0,aba
九寨沟县丽娟便利店（个体工商户）,0,5.0,6,0,aba
松潘县龙一众安大药房（个人独资）,0,5.0,14,0,aba
九寨沟县中查村益民劳务专业合作社,0,7.0,19,3,aba
九寨沟县建菊百货店（个体工商户）,0,1.0,17,0,aba
九寨沟县如你所愿民宿（个体工商户）,0,40.0,16,2,aba
九寨沟县昌盛祥土特产店（个体工商户）,0,10.0,14,0,aba
松潘县赐坤万联便利店（个体工商户）,0,50.0,8,0,aba
松潘若尔忘忧谷旅游有限公司,0,20.0,8,2,aba
九寨沟县衡盛建材店（个体工商户）,0,6.0,7,0,aba
九寨沟县潘记蔬菜配送部（个体工商户）,0,5.0,8,0,aba
松潘松风物语商店（个体工商户）,0,5.0,4,0,aba
九寨沟县嘎桑梅朵商店（个体工商户）,0,2.0,15,0,aba
九寨沟县炭里餐饮服务有限公司,0,40.0,8,2,aba
松潘县安鑫汽车租赁有限公司,0,10.0,20,3,aba
九寨沟县阿玛云丹民宿（个体工商户）,0,50.0,15,2,aba
九寨沟县龙荣仓储式酒店用品店（个体工商户）,0,20.0,20,0,aba
松潘阿娟旅拍店（个体工商户）,0,20.0,15,3,aba
松潘县乡智数字科技有限公司,0,10.0,11,10,aba
松潘县瑜鑫盛旅游有限责任公司,0,30.0,8,3,aba
九寨沟县阔布阿妈青稞酒精酿坊（个体工商户）,0,5.0,4,4,aba
九寨沟县熊平货物运输服务部（个体工商户）,0,2.0,15,5,aba
九寨沟县立德超市（个体工商户）,0,4.0,15,0,aba
九寨沟县有鸣超市新区店（个体工商户）,0,10.0,5,0,aba
九寨沟县优舍酒店管理有限公司,0,10.0,4,2,aba
松潘鸿川百货店（个体工商户）,0,6.0,4,0,aba
松潘县桥一头食品经营部（个体工商户）,0,5.0,18,0,aba
九寨沟县衡刚货物运输服务部（个体工商户）,0,2.0,15,5,aba
九寨沟县小宛特产店（个体工商户）,0,8.0,15,0,aba
松潘县行藏八宝旅游开发有限公司,0,50.0,14,3,aba
九寨沟县一棵树教育科技有限责任公司,0,80.0,12,9,aba
九寨沟县程华工程管理服务部（个体工商户）,0,10.0,4,9,aba
九寨沟县悦悦种植家庭农场（个体工商户）,0,1.0,16,1,aba
松潘县星达酒店管理有限责任公司,0,10.0,15,3,aba
九寨沟县黑子建材店（个体工商户）,0,6.0,7,0,aba
九寨沟县卓达机械经营部（个体工商户）,0,50.0,19,0,aba
九寨沟县姬勇副食店（个体工商户）,0,1.8,16,0,aba
九寨沟县九酒辰阳希商贸有限公司,0,50.0,4,0,aba
松潘繁花食集餐饮店（个体工商户）,0,20.0,20,0,aba
九寨沟县依诺摄影工作室（个体工商户）,0,10.0,17,3,aba
松潘县红燕酒店管理有限公司,0,20.0,15,3,aba
九寨沟县红姐副食店（个体工商户）,0,2.0,18,0,aba
阿坝州易程汽车租赁有限责任公司,0,50.0,15,3,aba
阿坝州阿岭麦瓦商贸有限公司,0,50.0,15,0,aba
九寨沟县新方向汽车租赁有限公司,0,20.0,13,3,aba
松潘富伟隧道物资部（个体工商户）,0,80.0,7,4,aba
九寨沟县旺姆祥玛文创工作室（个体工商户）,0,2.0,7,3,aba
松潘神行汽车租赁有限公司,0,20.0,17,3,aba
九寨沟县二牛货物运输服务部（个体工商户）,0,2.0,15,5,aba
九寨沟县山野隐居民宿（个体工商户）,0,10.0,15,2,aba
九寨沟县山居缘民宿（个体工商户）,0,30.0,5,2,aba
松潘县洛介周商店（个体工商户）,0,2.0,19,0,aba
九寨沟县茶首饮品店（个体工商户）,0,10.0,16,2,aba
九寨沟县山里货特产店（个体工商户）,0,8.0,15,0,aba
九寨沟县东友小卖部（个体工商户）,0,2.0,15,0,aba
九寨沟县蓉一品零食店（个体工商户）,0,40.0,12,0,aba
九寨沟县仁杰果蔬批发部（个体工商户）,0,2.0,7,0,aba
九寨沟县千古时光旅拍店（个体工商户）,0,10.0,7,6,aba
九寨沟县聚财干杂店（个体工商户）,0,2.5,16,0,aba
松潘县菲奥娜网吧网咖（个人独资）,0,50.0,15,6,aba
四川九松彩旅汽车服务有限公司,0,3.0,12,0,aba
松潘县智游星商店（个体工商户）,0,5.0,19,3,aba
九寨沟县忆客旅行民宿（个体工商户）,0,30.0,18,2,aba
九寨沟县阿芳特产店（个体工商户）,0,8.0,15,0,aba
松潘明雅软装馆（个体工商户）,0,50.0,13,4,aba
松潘县山坡上综合服务超市（个体工商户）,0,50.0,8,0,aba
松潘县鑫亿豪五金经营部（个体工商户）,0,10.0,6,0,aba
九寨沟县民鑫假日酒店有限公司,0,50.0,19,2,aba
九寨沟县杏花村汾酒经营部（个体工商户）,0,30.0,14,0,aba
九寨沟县启辰建材店（个体工商户）,0,10.0,12,0,aba
松潘县乡筑建筑设计事务所有限公司,0,10.0,11,9,aba
寻途（九寨沟县）旅游服务有限责任公司,0,10.0,7,3,aba
松潘龙记生鲜店（个体工商户）,0,10.0,20,0,aba
九寨沟县德森劳务专业合作社,0,10.0,19,1,aba
九寨沟县团结村鑫诚源劳务专业合作社,0,18.0,19,3,aba
松潘县穗安商贸有限公司,0,20.0,18,0,aba
松潘县贡巴商贸有限公司,0,30.0,13,0,aba
九寨沟县桔子家政服务有限公司,0,10.0,5,3,aba
九寨沟县佳婷健康咨询服务部（个体工商户）,0,1.0,18,3,aba
松潘县万峰农业开发有限公司,0,5.0,13,1,aba
九寨沟县随亿发建材经营部（个体工商户）,0,5.0,8,3,aba
松潘县润锦足疗有限公司,0,10.0,17,3,aba
松潘亚卓雍阔旅拍馆（个体工商户）,0,10.0,15,15,aba
九寨沟县西径揽山民宿（个体工商户）,0,5.0,7,2,aba
九寨沟县楠桦商行（个体工商户）,0,2.2,20,0,aba
松潘县央宗有鸣食品经营部（个体工商户）,0,70.0,19,0,aba
九寨沟县华莱士餐饮服务店（个体工商户）,0,18.0,16,2,aba
九寨沟县今食食品坊（个体工商户）,0,2.0,15,4,aba
九寨沟县来去山民宿（个体工商户）,0,5.0,15,2,aba
九寨沟县木森漫居民宿（个体工商户）,0,20.0,15,2,aba
松潘氧知源医疗器械有限公司,0,12.0,8,0,aba
松潘县雅舍麦吉商店（个体工商户）,0,60.0,16,0,aba
松潘县缘绿畜禽养殖有限公司,0,10.0,16,1,aba
松潘碧海云天家庭农场（个体工商户）,0,1.0,15,2,aba
九寨沟县小周果蔬店（个体工商户）,1,2.0,9,0,aba
九寨沟县鑫友盛劳务部（个体工商户）,0,6.0,8,3,aba
松潘邓叭小卖部（个体工商户）,0,20.0,7,0,aba
松潘县温德姆戴斯酒店（个体工商户）,0,10.0,6,2,aba
九寨沟县头道城村金诚劳务专业合作社,0,15.0,19,3,aba
九寨沟县进成养殖家庭农场（个体工商户）,0,5.0,19,1,aba
九寨沟县酒寨子旗舰店（个体工商户）,0,15.0,8,0,aba
九寨沟县随发建材经营部（个体工商户）,0,5.0,8,3,aba
九寨沟县家家乐厨卫电器门市部（个体工商户）,0,6.0,4,0,aba
阿坝州呷布哒酒业有限公司,0,50.0,16,0,aba
九寨沟县记忆往事特产店（个体工商户）,0,30.0,16,0,aba
松潘精亦诚彩钢厂（个体工商户）,0,20.0,15,0,aba
九寨沟县央腊民族用品店（个体工商户）,0,10.0,15,0,aba
松潘双马百货店（个体工商户）,0,10.0,7,3,aba
九寨沟县牛魔王牦牛肉菌汤锅店（个体工商户）,0,20.0,16,2,aba
九寨沟县君源商行（个体工商户）,0,7.0,16,0,aba
九寨沟县记忆地方特产店（个体工商户）,0,30.0,16,0,aba
九寨沟县九寨往事餐饮店（个体工商户）,0,80.0,12,2,aba
九寨沟县嘉佑酒店（个体工商户）,0,50.0,5,2,aba
九寨沟县兴畅建材经营部（个体工商户）,0,5.0,18,0,aba
九寨沟县勿池山居农家乐（个体工商户）,0,2.0,18,2,aba
四川省科潇园艺有限公司,0,20.0,15,1,aba
九寨沟县文其副食店（个体工商户）,0,1.0,13,0,aba
九寨沟县云庭山居民宿（个体工商户）,0,90.0,11,2,aba
九寨沟县梵云端藏餐厅（个体工商户）,0,20.0,6,2,aba
九寨沟县双苗养殖种植农场（个体工商户）,0,30.0,18,1,aba
松潘麦子酒店（个体工商户）,0,80.0,16,2,aba
松潘县韦嘉演艺文化有限责任公司,0,50.0,14,6,aba
九寨沟县惠多广鲜肉经营部（个体工商户）,0,6.0,9,4,aba
松潘泽里卓玛蔬果商店（个体工商户）,0,12.0,8,0,aba
四川省搭子旅游信息咨询有限公司,0,10.0,7,3,aba
九寨沟县旺美批发部（个体工商户）,0,5.0,20,0,aba
九寨沟县川香渝味土菜馆（个体工商户）,1,19.0,20,2,aba
九寨沟县民厨粮灶地摊老火锅店（个体工商户）,1,40.0,15,2,aba
九寨沟县三丨点水茶楼（个体工商户）,1,12.0,13,2,aba
松潘花颜悦色鲜花店（个体工商户）,0,10.0,8,0,aba
九寨沟县英普通讯器材经营部（个体工商户）,0,1.0,6,10,aba
松潘县穆伊购食品销售店（个体工商户）,0,20.0,19,0,aba
九寨沟县思缘副食店（个体工商户）,0,10.0,19,0,aba
九寨沟县翠海云居酒店（个体工商户）,0,15.0,13,2,aba
九寨沟县宿营车地民宿（个体工商户）,0,15.0,11,2,aba
九寨沟县悦丰蔬果经营部（个体工商户）,0,10.0,6,0,aba
松潘县松南情餐厅（个体工商户）,0,50.0,19,0,aba
九寨沟县常灵小卖部（个体工商户）,0,1.0,18,0,aba
九寨沟县阑珊处酒店（个体工商户）,0,50.0,13,2,aba
松潘一点当商贸行（个体工商户）,0,3.0,11,14,aba
九寨沟县星寨别院民宿（个体工商户）,0,50.0,9,2,aba
松潘县梦驰文化艺术有限公司,0,30.0,7,6,aba
九寨沟县木栖溪畔民宿（个体工商户）,0,16.0,6,2,aba
九寨沟县优香客面馆（个体工商户）,0,3.0,20,2,aba
九寨沟县见山院子民宿（个体工商户）,0,10.0,20,2,aba
九寨沟县雅茗轩休闲会所（个体工商户）,0,50.0,17,2,aba
九寨沟县原始森林烘焙坊新区店（个体工商户）,0,3.0,16,2,aba
九寨沟县长泓诊所管理有限责任公司,0,20.0,10,13,aba
九寨沟县宜途品悦酒店（个体工商户）,0,80.0,7,2,aba
九寨沟县琼鸟山居度假民宿（个体工商户）,0,20.0,7,2,aba
九寨沟县帕贵仓隐墅民宿（个体工商户）,0,30.0,6,2,aba
九寨沟县老徐家土菜馆（个体工商户）,0,2.0,19,2,aba
九寨沟县融城轻音乐餐吧（个体工商户）,0,10.0,14,2,aba
松潘县游牧源农副食品商贸有限责任公司,0,10.0,12,0,aba
松潘边城云鼎露营点（个体工商户）,0,50.0,12,2,aba
松潘思远书店（个体工商户）,0,5.0,20,6,aba
九寨沟县优鲜集蔬菜水果批发门市部（个体工商户）,0,10.0,19,0,aba
九寨沟县宸伟旅游经营部（个体工商户）,0,5.0,18,3,aba
九寨沟县拉姆之鲜牛肉火锅店（个体工商户）,0,10.0,11,2,aba
松潘县嗨派娱乐活动厅（个体工商户）,0,1.0,11,6,aba
九寨沟县樊藏餐吧（个体工商户）,0,20.0,8,2,aba
九寨沟县筑梦熠舞蹈工作室（个体工商户）,0,10.0,5,6,aba
松潘国亚商店（个体工商户）,0,20.0,4,0,aba
松潘琼钦吉曲央作商店（个体工商户）,0,10.0,18,2,aba
九寨沟县老巷香蛋糕店（个体工商户）,0,20.0,15,0,aba
松潘县鸿途建材销售有限责任公司,0,50.0,14,0,aba
松潘县日昇汽车租赁有限公司,0,50.0,14,3,aba
松潘县牦咖副食店（个体工商户）,0,5.0,9,0,aba
松潘县实汇电子商务有限公司,0,5.0,9,10,aba
松潘甘之牦食品商行（个体工商户）,0,10.0,8,0,aba
九寨沟县怡帆农家院（个体工商户）,0,5.0,8,2,aba
九寨沟县艳文广告印务部（个体工商户）,0,10.0,20,3,aba
九寨沟县春筑轻奢民宿（个体工商户）,0,50.0,19,2,aba
九寨沟县山野蜜坊土特产店（个体工商户）,0,5.0,19,0,aba
九寨沟县奥艺重庆鳝鱼老火锅店（个体工商户）,0,50.0,16,2,aba
